id,mean,median
v37f1105c1,2.505693529077804,2.2775120735168457
03v37f1084,2.504879378296835,2.085630178451538
06v80f2304,2.549568123119854,2.9435625076293945
v47f1348c1,3.68078604467509,2.4955761432647705
03v37f1110,2.275858852978325,1.9477341175079346
01v01f0001,2.9146899465605207,2.9612064361572266
v37f1110c2,2.278147106054857,1.8167200088500977
v80f2304c1,3.2557232073285762,2.9169435501098633
03v37f1081,2.6713128728795286,2.173516273498535
v37f1089c1,2.876114157964464,2.5394487380981445
06v80f2291,3.5910987647804054,3.34104061126709
06v80f2306,2.805650043220413,3.1804416179656982
06v80f2286,3.166078782794387,3.1327433586120605
06v80f2298,3.456858328603859,3.026883363723755
80f2306 c1,2.8195313211780246,3.2394914627075195
06v80f2299,2.6873113376665434,2.8984761238098145
05v56f1546,2.5220160590277776,2.741525411605835
04v47f1344,2.655592364627754,3.206667423248291
03v37f1096,2.0468499976468375,2.2238292694091797
02v18f0547,3.215427048141892,3.3698625564575195
v01f0010c1,2.9422571642645474,3.058859348297119
02v18f0556,2.5398836014531647,2.1936473846435547
04v47f1348,3.134522683101473,2.373737335205078
06v80f2295,4.062477201998375,3.0692496299743652
01v01f0008,1.9091319548778045,2.894246816635132
03v37f1097,2.5675791253201026,2.4136409759521484
03v37f1095,2.105813324136078,2.1809115409851074
v18f0546c1,2.5518532766111512,2.135136365890503
v37f1095c1,2.6713703517807263,2.1735522747039795
04v47f1339,1.2065241808045102,3.4132730960845947
05v56f1565,3.1483730597630473,2.9449539184570312
v37f1110c1,2.259144035218254,1.8162031173706055
v37f1096c1,2.6367387055297313,2.2334961891174316
05v56f1558,3.0847855113636364,2.647576332092285
05v56f1548,2.244792114425722,2.4806647300720215
01v01f0010,3.284969167736367,3.109131336212158
06v80f2294,2.65303740530303,2.9068009853363037
06v80f2300,1.4947176532664428,2.5657591819763184
02v18f0535,3.37666755779836,2.918576240539551
02v18f0537,2.3209709119496855,2.650899648666382
02v18f0546,2.6037571034116422,2.106719493865967
02v18f0538,1.9684661233836207,2.179886817932129
03v37f1105,2.5053700636207807,2.2789673805236816
02v18f0545,4.303869009764402,2.745762586593628
03v37f1089,3.35513352821468,2.5425961017608643
01v01f0011,2.3740829527768676,2.203423023223877
v37f1081c1,2.8821570940950316,2.199380397796631
04v47f1345,3.3458946344749654,3.5348479747772217
05v56f1543,3.2213652544585476,2.9918761253356934
v47f1345c1,4.071664425954156,3.37410044670105
v37f1084c1,2.3940365998641306,2.090909004211426
02v18f0541,3.563951926256614,2.5172414779663086
05v64f1783,3.081486207299456,2.82608699798584
03v39f1155,3.2901081876734906,3.000000238418579
03v39f1154,3.0692873222883357,2.711182117462158
02v15f0434,3.0572493953408353,2.8543174266815186
v39f1154c1,2.72577595260908,2.7600085735321045
v39f1170c1,2.937644675925926,2.302013635635376
v39f1155c1,3.2839015526107596,3.000000238418579
01v05f0144,3.396699625900521,3.208791494369507
v14f0402c1,3.899533744207003,1.8855657577514648
01v05f0137,4.36493120113463,2.343916654586792
06v76f2168,3.609023300917832,2.6317906379699707
v37f1091c2,2.4502959317714916,2.2012457847595215
05v64f1778,2.233403990094172,2.1821863651275635
06v76f2167,4.081214867243029,3.168673515319824
01v08f0225,2.5808064551326817,2.2435529232025146
02v14f0391,3.1136660919375765,3.046985149383545
03v39f1170,2.5533201680380917,2.2474465370178223
03v37f1091,2.5716815989819994,2.3765432834625244
05v64f1781,1.2157844094669117,2.187488079071045
