id,mean,median
v37f1105c1,-0.011783918247152593,-0.008111942559480667
03v37f1084,-0.035056843477136945,-0.030258428305387497
06v80f2304,-0.1275687142215702,-0.12886779010295868
v47f1348c1,0.009918010450011987,-0.009828739799559116
03v37f1110,-0.022881606100746365,-0.024050284177064896
01v01f0001,0.10089071597287891,0.10667402297258377
v37f1110c2,-0.019373634847887473,-0.020653098821640015
v80f2304c1,-0.12739092408828534,-0.1278139352798462
03v37f1081,-0.0026920202341896835,-0.008215830661356449
v37f1089c1,-0.0019496527693218127,-0.006080747582018375
06v80f2291,-0.007051527822339857,0.014875851571559906
06v80f2306,-0.02697496654606667,-0.0253176037222147
06v80f2286,-0.06309226258925507,-0.11633475124835968
06v80f2298,-0.09743646974596074,-0.10627886652946472
80f2306 c1,-0.02557566284090715,-0.020355254411697388
06v80f2299,-0.05891612156685152,-0.08119947463274002
05v56f1546,0.032226745583608024,0.019717633724212646
04v47f1344,0.08051748485876976,0.07256532460451126
03v37f1096,-0.017888686168624695,-0.013501728884875774
02v18f0547,-0.1454964577614724,-0.1872628629207611
v01f0010c1,0.07377754737590922,0.07439367473125458
02v18f0556,-0.10016947544864722,-0.1333407759666443
04v47f1348,0.005809408497784364,-0.012674463912844658
06v80f2295,-0.06500686032270427,-0.06448949873447418
01v01f0008,0.06859762729742588,0.05800718441605568
03v37f1097,0.0029596210899792623,0.0006652692100033164
03v37f1095,-0.01929804635426355,-0.02252158522605896
v18f0546c1,-0.106872183196624,-0.11084055155515671
v37f1095c1,-0.01958300719143197,-0.023153191432356834
04v47f1339,0.11055944906351844,0.10258003324270248
05v56f1565,0.04736344143524811,0.03003881685435772
v37f1110c1,-0.022109458560035343,-0.02364390343427658
v37f1096c1,-0.010513598994352608,-0.006984556559473276
05v56f1558,0.01408796414462003,0.009910915046930313
05v56f1548,-0.0022499977804443694,-0.019629955291748047
01v01f0010,0.09151233964871415,0.08499719202518463
06v80f2294,-0.03573007525819721,-0.08167864382266998
06v80f2300,-0.08057378744640648,-0.11121777445077896
02v18f0535,-0.11846591740290684,-0.15407919883728027
02v18f0537,-0.14526468912760418,-0.15509863197803497
02v18f0546,-0.11016920040815305,-0.11194781959056854
02v18f0538,-0.09773094440328664,-0.09589891135692596
03v37f1105,-0.011712665799297865,-0.00819936953485012
02v18f0545,-0.17487195229336255,-0.19836576282978058
03v37f1089,0.0053558591712126406,-0.0008274744031950831
01v01f0011,0.05130766822344979,0.0365152582526207
v37f1081c1,-0.011602471679543095,-0.022605739533901215
04v47f1345,0.09484625592185326,0.08341632038354874
05v56f1543,0.0476036464034132,0.030332282185554504
v47f1345c1,0.08601641288833135,0.08436141163110733
v37f1084c1,-0.03466857859123511,-0.030473558232188225
02v18f0541,-0.05722365596793932,-0.07576923817396164
05v64f1783,0.01634493340616641,-0.002837225329130888
03v39f1155,0.06167192743686568,0.02566305175423622
03v39f1154,0.03744736660358518,0.010794764384627342
02v15f0434,0.10493662937935153,0.089680977165699
v39f1154c1,0.04163018112662453,0.018588963896036148
v39f1170c1,-0.004577360309268974,-0.013189197517931461
v39f1155c1,0.06176771762166513,0.02556435763835907
01v05f0144,0.20179760697281193,0.1976929008960724
v14f0402c1,0.0015976462150467602,0.0020691147074103355
01v05f0137,0.037789310597900576,0.022302592173218727
06v76f2168,-0.14671349678195073,-0.12528347969055176
v37f1091c2,-0.037322523018201596,-0.03226979076862335
05v64f1778,0.006079444668355696,0.004860402084887028
06v76f2167,-0.19175285560436886,-0.22276581823825836
01v08f0225,0.10291190357551598,0.08383635431528091
02v14f0391,0.10702494154337416,0.1054469496011734
03v39f1170,-0.010790524398081402,-0.016947582364082336
03v37f1091,-0.005107862305199504,-0.011280409060418606
05v64f1781,0.0029888446318274515,0.0014329870464280248
04v55f1515,0.05118485804180286,0.03597529977560043
01v08f0219,0.10581754518035275,0.09294203668832779
02v14f0395,-0.04638945435684212,-0.053794678300619125
01v05f0149,0.062052424258597624,0.04504922032356262
02v22f0663,0.13593658888875668,0.14496468007564545
04v43f1233,0.06320280081090116,0.05528395622968674
02v14f0402,-0.003980500290345652,-0.0019530663266777992
20v22f0676,0.20656710853432086,0.2336980402469635
15f0450 c1,0.12178472632467209,0.11723664402961731
03v39f1148,0.00016836801175937682,-0.002854093676432967
02v15f0450,0.12501477153361346,0.11871378123760223
01v03f0070,0.0926056547091711,0.0880444124341011
06v76f2161,-0.12371549038089442,-0.18040145933628082
v43f1221c1,0.09980914403521825,0.0908547192811966
04v43f1221,0.0879056520937839,0.07624553889036179
v37f1091c1,-0.014710079593788844,-0.019518477842211723
02v14f0413,0.11511223377136183,0.12984102964401245
6v80f2285c,-0.053285281255418655,-0.05801239609718323
02v20f0619,0.045610595703125,0.032799914479255676
01v11f0329,,
02v15f0437,0.12119284989591131,0.09659010171890259
02v15f0454,0.12261157395032167,0.09181386977434158
02v15f0662,0.10794539541568396,0.10785027593374252
01v03f0077,0.12855131319253751,0.12316572666168213
v14f0411c1,0.007718699687236064,0.00734911160543561
02v14f0411,0.005357747969358541,0.004916732665151358
02v19f0591,-0.0016684559808261153,0.0077325208112597466
02v15f0455,0.1780505170119005,0.2138238549232483
04v50f1405,0.0013449175304241395,-0.00988033413887024
05v60f1655,-0.04619996596100913,-0.04877572879195213
v50f1405c1,0.0036260274204894575,-0.009889400564134121
02v15f0427,0.014567652820134887,-0.03674139454960823
02v18f0536,-0.1517135695864072,-0.15407602488994598
06v80f2288,-0.1245913305947947,-0.11158187687397003
04v43f1224,0.04351646900177002,0.025597278028726578
05v60f1658,-0.06197645242879203,-0.06429077684879303
01v03f0084,0.07349680299071623,0.04540667310357094
01v02f0044,-0.01653874926217529,-0.027806289494037628
06v80f2285,-0.03614457232657734,-0.045332252979278564
01v11f0325,0.02599830650380055,0.007010309491306543
06v76f2172,-0.16947929680797444,-0.19543582201004028
04v51f1435,0.17179941980335414,0.16583088040351868
04v51f1419,0.16200750037084652,0.19968780875205994
02v15f0451,0.10578307909466321,0.08499596267938614
05v62f1733,-0.0777228358306421,-0.08097440004348755
02v14f0407,0.005489005210457932,0.002669890644028783
v08f0221c1,0.07606127206804697,0.07451798021793365
05v66f1853,-0.0011739937575547012,-0.01766784116625786
01v08f0215,0.07875997577598709,0.068976029753685
04v46f1320,0.05836295431458227,0.025198902934789658
04v50f1411,0.08570246026700898,0.046093642711639404
46f1320 c1,0.061926987591911765,0.028928695246577263
v50f1411c1,0.048135859598454046,0.005120876710861921
06v70f1972,0.0011949219430486362,-0.02325725555419922
01v10f0280,0.11401243791562572,0.10362128913402557
06v70f1955,-0.04632514018958111,-0.04439791291952133
01v10f0295,0.23773313625692735,0.2525670826435089
01v12f0345,0.21598853767551826,0.2302953451871872
06v70f1980,-0.06711968628492224,-0.14397986233234406
01v08f0212,0.1117610070597814,0.11140388250350952
03v28f0828,0.057389912965474486,0.04580916091799736
01v01f0018,0.24778824869791666,0.27246448397636414
01v10f0284,0.1661488396360988,0.17534616589546204
05v66f1852,-0.042007422084130615,-0.06712599843740463
51f1419 c1,0.1597422978164425,0.18405026197433472
01v08f0221,0.0800691853398862,0.07145580649375916
v28f0828c1,0.046798935997799336,0.032500188797712326
v27f0819c2,0.01805367608599359,0.011884694918990135
04v50f1409,0.03244699775466293,0.0064153410494327545
03v28f0852,0.044132033157589005,0.03647071123123169
05v65f1803,0.03484910977782457,0.011478212662041187
04v50f1413,0.016502984400910498,-0.015193355269730091
03v27f0819,0.033208664204201314,0.030971255153417587
02v21f0624,-0.00956541809513375,-0.013286774978041649
v75f2133c2,-0.10273458189883475,-0.15195679664611816
v75f2128c1,-0.08633352426382211,-0.10953351855278015
03v27f0808,0.0282977200066778,0.035003386437892914
01v04f0105,0.039045609533786774,0.02043471857905388
01v06f0161,0.08912953394275613,0.07544248551130295
05v65f1828,-0.01756784216088442,-0.019124744459986687
03v28f0835,0.08898335662335981,0.08355581760406494
v50f1413c1,0.03226421901157924,-0.003164934925734997
04v50f1404,0.06750341473203716,0.05233895778656006
03v28f0842,0.0487086323255438,0.03125934302806854
02v21f0635,-0.017226036195832538,-0.02428298071026802
v04f0105c1,0.034725361368718455,0.017562787979841232
02v21f0648,-0.007555909916362931,-0.014215901494026184
v28f0848c1,0.061252095787839606,0.05342591553926468
02v21f0645,0.012073310083728176,-0.016159165650606155
b05v65f827,-0.00906407941895327,-0.007837031036615372
02v21f0634,-0.0032584368816914004,-0.014200391247868538
v28f0835c1,0.1118123136204276,0.11283492296934128
06v75f2128,-0.07952485013488717,-0.10178171098232269
v28f0842c1,0.05436002716130748,0.03732285276055336
03v28f0848,0.06815228476801415,0.062153950333595276
v27f0819c1,0.07374905797909949,0.07379473000764847
04v50f1397,0.07309193554751663,0.055872924625873566
05v65f1819,0.06273979781142566,0.037436798214912415
02v21f0641,-0.015362620878849785,-0.027262885123491287
06v75f2133,-0.1395442072474177,-0.17769719660282135
v75f2133c1,-0.13453960840059487,-0.1932484358549118
06v75f2147,0.018134497145311814,0.04544931277632713
03v31f0918,0.04711590082271947,0.03953365236520767
04v53f1458,0.09485152348692832,0.08894585072994232
02v25f0730,0.07252981749223304,0.04545874148607254
v31f0934c1,0.007404102723291315,0.004550415091216564
02v25f0747,0.11440483223838153,0.09849266707897186
04v53f1473,0.054996905410498904,0.04036388173699379
v31f0917c1,0.030145862463748816,0.031003927811980247
04v53f1461,0.06443412222513338,0.06229656934738159
02v25f0757,-0.01134425382884895,-0.036694347858428955
05v64f1798,0.019582905864018008,0.007720202207565308
02v25f0746,0.07063956572630695,0.051702696830034256
v31f0909c1,0.06368362119533871,0.04923313111066818
01v03f0076,0.09299268970654916,0.08116831630468369
03v31f0917,0.03641789475667108,0.035378530621528625
03v31f0910,0.055465647632605204,0.016862137243151665
v31f0915c1,0.0416868641890215,0.016967948526144028
v31f0910c1,0.060488597456231176,0.02107606828212738
03v31f0924,0.05084579812604829,0.0549045205116272
02v25f0743,0.0735419607404525,0.04883788898587227
01v03f0094,0.0926659488388108,0.07740836590528488
06v79f2276,0.005611447300451722,0.005523805972188711
02v25f0761,0.09082141364972617,0.08423040062189102
03v31f0934,0.03077038263870498,0.02450837939977646
03v31f0915,0.030779480600223487,0.008113504387438297
01v03f0065,0.04604891353415191,0.048068586736917496
01v03f0072,0.12284944400145738,0.10535049438476562
03v31f0909,0.0603509396314621,0.04799524322152138
01v03f0080,0.08437631790097466,0.06593731790781021
05v64f1785,0.014025141697118777,0.009274076670408249
06v79f2253,-0.02973153856065538,-0.02871180698275566
