id,mean,median
v37f1105c1,4.067797078266403,4.761973857879639
03v37f1084,2.692958898711623,2.6345534324645996
06v80f2304,2.7165179585301598,2.7452573776245117
v47f1348c1,1.107772375036169,1.0826445817947388
03v37f1110,1.0687607659233942,1.034125804901123
01v01f0001,2.1119116506268902,2.0503358840942383
v37f1110c2,0.9739227294921875,0.9655927419662476
v80f2304c1,2.749873408564815,2.781729221343994
03v37f1081,3.4171260545233717,3.41536283493042
v37f1089c1,4.560211698887712,4.823622226715088
06v80f2291,2.964468400108623,3.121673107147217
06v80f2306,2.2953783552223275,2.3191490173339844
06v80f2286,2.3843575217507103,2.1115341186523438
06v80f2298,2.2173261522947993,2.048351764678955
80f2306 c1,2.357585991753472,2.352250576019287
06v80f2299,2.470390697517017,2.5461347103118896
05v56f1546,2.451331284466912,2.702075719833374
04v47f1344,3.123309795673077,3.2234482765197754
03v37f1096,2.0698322841099333,1.7895076274871826
02v18f0547,2.1004239726998954,2.042219638824463
v01f0010c1,3.212614206167368,3.18589448928833
02v18f0556,3.179806905021834,3.211212635040283
04v47f1348,2.4854218856148096,1.8165767192840576
06v80f2295,2.4171486339349855,2.4932470321655273
01v01f0008,3.3488223688389227,3.4033148288726807
03v37f1097,2.4398950504351267,2.335775375366211
03v37f1095,2.7664415674302183,2.651949405670166
v18f0546c1,1.3342892830831963,1.2424955368041992
v37f1095c1,2.174461503462358,2.1952381134033203
04v47f1339,3.7224112845755912,3.698051929473877
05v56f1565,2.1818797176045583,2.214642286300659
v37f1110c1,1.090911865234375,1.0716524124145508
v37f1096c1,2.217713479434743,2.1199069023132324
05v56f1558,4.393687122272995,4.5271806716918945
05v56f1548,2.4493886221826604,2.4528043270111084
01v01f0010,2.3787581010298298,2.0509824752807617
06v80f2294,2.6160729659231086,2.615638256072998
06v80f2300,2.6233105268634733,2.715782403945923
02v18f0535,1.6655418602195946,1.6228456497192383
02v18f0537,2.3116866656190136,2.466362714767456
02v18f0546,1.324435778441859,1.2591171264648438
02v18f0538,2.3272369384765623,2.354435443878174
