id,mean,median
03v36f1056,0.2606454695233647,0.2501164674758911
04v53f1464,0.5105343875952407,0.536121666431427
06v69f1936,0.21008158254099416,0.2103203386068344
06v69f1930,0.34071910624601404,0.3546205163002014
03v36f1057,0.302787278827868,0.300736665725708
06v81f2331,0.3043470206735759,0.3404669165611267
04v53f1459,0.5133158473645226,0.517401933670044
v69f1936c1,0.2060323623713532,0.20630566775798798
04v53f1480,0.5082100512934666,0.5043044686317444
03v36f1179,0.2680283878626448,0.2815895974636078
v81f2331c1,0.39450362122174604,0.40617796778678894
03v36f1071,0.2860251751142679,0.28575125336647034
03v36f1073,0.31848405811884634,0.3116549253463745
05v61f1706,0.1784402879617982,0.1773940473794937
06v69f1927,0.30407900329029885,0.30347955226898193
01v01f0033,0.2625865694842761,0.2634207308292389
01v01f0019,0.18356843234440468,0.18380886316299438
04v53f1472,0.4796345050518329,0.48454749584198
02v22f0673,0.3607141922931282,0.35702913999557495
06v81f2334,0.3514294746594551,0.34927335381507874
v53f1483c1,0.5293084132818529,0.5285137295722961
v36f1073c1,0.3333311565851761,0.33242693543434143
v22f0656c1,0.156543701414078,0.15186117589473724
01v01f0002,0.43145734001608455,0.43746110796928406
05v61f1705,0.1399878194509459,0.14146637916564941
v22f0665c1,0.35748632064718283,0.35551753640174866
v01f0004c1,0.4471848000605554,0.44694197177886963
v36f1056c1,0.3193402350703372,0.2835904657840729
05v61f1712,0.13171410737214265,0.1277276575565338
04v53f1483,0.523360984912817,0.5266901254653931
v36f1051c1,0.25839882392387886,0.24188046157360077
02v22f0665,0.3572154015115222,0.35488542914390564
05v61f1708,0.13607217484161632,0.1342465579509735
03v36f1051,0.23902503890220564,0.23048321902751923
v53f1464 1,0.5532781253070951,0.5680000185966492
03v36f1068,0.3340915397361473,0.3419035077095032
01v01f0017,0.3809379128848805,0.3873231112957001
06v69f1950,0.3963718313388723,0.3965756595134735
02v22f0682,0.4171325951291804,0.44312113523483276
01v01f0004,0.43670867794335133,0.4432482421398163
02v22f0664,0.4466138986440805,0.4538150429725647
03v36f1063,0.36826575079629587,0.3794889450073242
04v53f1467,0.34618525437905756,0.34752172231674194
02v22f0656,0.11386692592075894,0.1014748066663742
05v59f1634,0.16511505528500206,0.16592463850975037
v12f0362c2,0.09271037939823035,0.09524032473564148
02v24f0727,0.19534276605962397,0.19298258423805237
06v73f2070,0.35036458149215216,0.3533904254436493
04v52f1437,0.6296588579813639,0.6325575113296509
04v52f1445,0.493036285648501,0.5107033848762512
v52f1438c1,0.5449914023989723,0.5578936338424683
02v24f0713,0.2719506857530126,0.2811412811279297
02v24f0715,0.3686159522132536,0.37167200446128845
05v59f1641,0.10797093998302112,0.10912060737609863
02v24f0708,0.3064106604447066,0.31083711981773376
03v38f1133,0.21310418651949975,0.21315926313400269
v52f1447c1,0.36418313917770884,0.3749964237213135
06v73f2061,0.35539351837544503,0.3563276529312134
v52f1445c1,0.5612328304118247,0.5739769339561462
b05v591635,0.16747207641601564,0.16845716536045074
03v38f1128,0.20150729991771557,0.1924927830696106
01v12f0341,0.12486172597342675,0.11837802827358246
01v12f0359,0.36599512357969544,0.3634389638900757
