id,mean,median
v37f1105c1,0.41190914654623867,0.41304346919059753
03v37f1084,0.37253858332048384,0.379128634929657
06v80f2304,0.47694988398588906,0.474962055683136
v47f1348c1,0.4207489296242043,0.42886248230934143
03v37f1110,0.21615242428249784,0.21656636893749237
01v01f0001,0.3203801493490896,0.2686907947063446
v37f1110c2,0.18901355449969953,0.17887160181999207
v80f2304c1,0.48169415085404005,0.48915722966194153
03v37f1081,0.4613586233443573,0.4648166596889496
v37f1089c1,0.440499464132018,0.4381164610385895
06v80f2291,0.47251035312917783,0.5088083148002625
06v80f2306,0.32499955079265846,0.2788461446762085
06v80f2286,0.5767638466574929,0.5962425470352173
06v80f2298,0.45584653314193685,0.47373950481414795
80f2306 c1,0.31117496490478513,0.24993255734443665
06v80f2299,0.5494955081750851,0.5531914830207825
05v56f1546,0.44582582361557904,0.46848738193511963
04v47f1344,0.7176817170866243,0.7640091180801392
03v37f1096,0.3745936257498605,0.3633520007133484
02v18f0547,0.3910425282057437,0.39573583006858826
v01f0010c1,0.5063924789428711,0.5182735919952393
02v18f0556,0.2055001404608181,0.19295774400234222
04v47f1348,0.3778549691905146,0.3556520342826843
06v80f2295,0.46936008847992994,0.46628761291503906
01v01f0008,0.6255933560006987,0.6380857229232788
03v37f1097,0.3321292732335344,0.33142855763435364
03v37f1095,0.17720337284421459,0.17154473066329956
v18f0546c1,0.20049657319721423,0.18688169121742249
v37f1095c1,0.18424673947420986,0.17983964085578918
04v47f1339,0.4756685205408045,0.4844606816768646
05v56f1565,0.5960294106849154,0.5945558547973633
v37f1110c1,0.22883959611256918,0.22715163230895996
v37f1096c1,0.3842321059283088,0.35187897086143494
05v56f1558,0.3758640889101808,0.37621358036994934
05v56f1548,0.4197456899997407,0.42305687069892883
01v01f0010,0.5701182972301136,0.5669786930084229
06v80f2294,0.5113847431383635,0.5138052105903625
06v80f2300,0.5962485641729637,0.6484960317611694
02v18f0535,0.4382158846468539,0.4203699231147766
02v18f0537,0.2508128082158465,0.2652873694896698
02v18f0546,0.22159386499756908,0.19339622557163239
02v18f0538,0.3174742017473493,0.3223232626914978
03v37f1105,0.41483605008165375,0.4159453809261322
02v18f0545,0.4235129949872586,0.4404001235961914
03v37f1089,0.467429059433018,0.458670973777771
01v01f0011,0.3190366698474419,0.341322660446167
