id,mean,median
v37f1105c1,0.36043448881669476,0.3624129593372345
03v37f1084,0.39049246651785713,0.3971821665763855
06v80f2304,,
v47f1348c1,,
03v37f1110,0.3236816535561772,0.32338863611221313
01v01f0001,0.3972723940585522,0.38859421014785767
v37f1110c2,0.3668771266937256,0.3722081482410431
v80f2304c1,,
03v37f1081,0.36308917751559966,0.368956595659256
v37f1089c1,0.42199952011808345,0.40795546770095825
06v80f2291,,
06v80f2306,,
06v80f2286,,
06v80f2298,,
80f2306 c1,,
06v80f2299,,
05v56f1546,,
04v47f1344,,
03v37f1096,0.4805839629400344,0.4612150192260742
02v18f0547,,
v01f0010c1,0.7396568885216346,0.7660444974899292
02v18f0556,,
04v47f1348,,
06v80f2295,,
01v01f0008,0.8003602981567383,0.8120982050895691
03v37f1097,0.32398938023766805,0.3404042422771454
03v37f1095,0.16201949842048413,0.1575383096933365
v18f0546c1,,
v37f1095c1,0.19886435161937366,0.20500406622886658
04v47f1339,,
05v56f1565,,
v37f1110c1,0.3212034052068537,0.32308781147003174
v37f1096c1,0.4866409907265315,0.46833115816116333
05v56f1558,,
05v56f1548,,
01v01f0010,1.086596637690833,1.135032296180725
06v80f2294,,
06v80f2300,,
02v18f0535,,
02v18f0537,,
02v18f0546,,
02v18f0538,,
03v37f1105,0.3620878119217722,0.363047331571579
02v18f0545,,
03v37f1089,0.38789757164390953,0.3953935503959656
01v01f0011,0.3196096544141893,0.32018280029296875
v37f1081c1,0.40066898345947266,0.39614778757095337
04v47f1345,,
05v56f1543,,
v47f1345c1,,
v37f1084c1,0.40237172444661456,0.40710097551345825
02v18f0541,,
05v64f1783,,
03v39f1155,0.7037093836233157,0.7402245402336121
03v39f1154,0.30856063448149584,0.29346606135368347
02v15f0434,0.847494492508436,0.835484504699707
v39f1154c1,0.37929355181180513,0.41006970405578613
v39f1170c1,0.3580466906229655,0.3573104441165924
v39f1155c1,0.733814449100704,0.7697101831436157
01v05f0144,0.9369707719995342,0.9443089962005615
v14f0402c1,0.2737550454981187,0.2804499864578247
01v05f0137,0.45781533983018663,0.4538531005382538
06v76f2168,,
v37f1091c2,0.3923499065896739,0.3713923990726471
05v64f1778,,
06v76f2167,,
01v08f0225,0.19880546223033557,0.160267636179924
02v14f0391,0.938205101376488,0.8909955024719238
03v39f1170,0.40129518508911133,0.37417685985565186
03v37f1091,0.3031211935955545,0.3113412857055664
05v64f1781,,
04v55f1515,,
01v08f0219,0.42247622063819396,0.4021275043487549
02v14f0395,0.12919326450513757,0.07989094406366348
01v05f0149,0.3450694587660132,0.3231715261936188
02v22f0663,0.9768604702419705,0.9734982252120972
04v43f1233,,
02v14f0402,0.25485583563535913,0.24786946177482605
20v22f0676,1.3035931131114131,1.2937004566192627
15f0450 c1,0.8618723895098712,0.8799186944961548
03v39f1148,0.3990302767072405,0.39822039008140564
02v15f0450,0.7843209124625997,0.8200802803039551
01v03f0070,0.5443635031441661,0.5086274147033691
06v76f2161,,
v43f1221c1,,
04v43f1221,,
v37f1091c1,0.31366655057069487,0.31228312849998474
02v14f0413,0.8581234271709736,0.8634629845619202
6v80f2285c,,
02v20f0619,0.32016497644884834,0.3157275915145874
01v11f0329,1.209006014737216,1.2198617458343506
02v15f0437,0.7555243250835373,0.7294191122055054
02v15f0454,0.35056591978167545,0.3364045023918152
02v15f0662,0.9577782704279973,0.9752271771430969
01v03f0077,0.5300495421964359,0.5353407263755798
v14f0411c1,0.25385580257493623,0.24020667374134064
02v14f0411,0.27270616334060144,0.24899962544441223
02v19f0591,,
02v15f0455,0.49060674814077526,0.4896022081375122
04v50f1405,,
05v60f1655,,
v50f1405c1,,
02v15f0427,0.17976061173671268,0.18404008448123932
02v18f0536,,
06v80f2288,,
04v43f1224,,
05v60f1658,,
01v03f0084,0.47016972266823237,0.46418726444244385
01v02f0044,0.6472752297571464,0.655147910118103
06v80f2285,,
01v11f0325,0.34437557659317963,0.341052770614624
06v76f2172,,
04v51f1435,,
04v51f1419,,
02v15f0451,0.6502915799260853,0.6813059449195862
05v62f1733,,
02v14f0407,0.3992892178622159,0.39565443992614746
v08f0221c1,0.4727025858561198,0.43686428666114807
05v66f1853,,
01v08f0215,0.4878704364483173,0.4866057336330414
04v46f1320,,
04v50f1411,,
46f1320 c1,,
v50f1411c1,,
06v70f1972,,
01v10f0280,0.9695847142448824,0.948644757270813
06v70f1955,,
01v10f0295,1.5174704263376635,1.5531318187713623
01v12f0345,1.3425791123334099,1.4587054252624512
06v70f1980,,
01v08f0212,0.7971815795898437,0.8457444906234741
03v28f0828,,
01v01f0018,0.8668630580709438,0.8482948541641235
01v10f0284,0.7020383684822683,0.7043045163154602
05v66f1852,,
51f1419 c1,,
01v08f0221,0.5475517151847719,0.4864453971385956
v28f0828c1,,
v27f0819c2,,
04v50f1409,,
03v28f0852,,
05v65f1803,,
04v50f1413,,
03v27f0819,,
02v21f0624,,
v75f2133c2,,
v75f2128c1,,
03v27f0808,,
01v04f0105,0.3797339200973511,0.38357090950012207
01v06f0161,0.42543086299189814,0.4216068983078003
05v65f1828,,
03v28f0835,,
v50f1413c1,,
04v50f1404,,
03v28f0842,,
02v21f0635,0.26963946805985944,0.25948870182037354
v04f0105c1,0.38607873721998565,0.395913302898407
02v21f0648,0.7840345764160156,0.8191473484039307
v28f0848c1,,
02v21f0645,,
b05v65f827,,
02v21f0634,0.36180552729853876,0.36328554153442383
v28f0835c1,,
06v75f2128,,
v28f0842c1,,
03v28f0848,,
v27f0819c1,,
04v50f1397,,
05v65f1819,,
02v21f0641,,
06v75f2133,,
v75f2133c1,,
06v75f2147,,
03v31f0918,0.590116350274337,0.6092797517776489
04v53f1458,,
02v25f0730,0.3834107627331371,0.3694610595703125
v31f0934c1,0.3835301032433143,0.4120696187019348
02v25f0747,0.45141764520441446,0.37019988894462585
04v53f1473,,
v31f0917c1,0.815984227635839,0.6771549582481384
04v53f1461,,
02v25f0757,0.5334732786138007,0.3742256760597229
05v64f1798,,
02v25f0746,0.26499326027045816,0.2675333321094513
v31f0909c1,0.5175703881492077,0.52272629737854
01v03f0076,0.3952867670576702,0.38641786575317383
03v31f0917,0.732452876984127,0.6030451059341431
03v31f0910,0.47362414134075365,0.48058265447616577
v31f0915c1,0.7584966486150568,0.7676337957382202
v31f0910c1,0.4815185348708908,0.4872032105922699
03v31f0924,0.5276446872287326,0.5090284943580627
02v25f0743,0.2878933754287848,0.27302277088165283
